Streaming output truncated to the last 5000 lines.
Epoch 4/199:   4% 18/438 [00:23<06:14,  1.12it/s, loss=7.74][2025-11-17 02:39:44] Epoch 4, Loss: 7.7442
Epoch 4/199:   4% 19/438 [00:23<08:06,  1.16s/it, loss=7.69][2025-11-17 02:39:44] Epoch 4, Loss: 7.6853
Epoch 4/199:   5% 20/438 [00:26<06:04,  1.15it/s, loss=7.71][2025-11-17 02:39:47] Epoch 4, Loss: 7.7125
Epoch 4/199:   5% 21/438 [00:26<09:49,  1.41s/it, loss=7.64][2025-11-17 02:39:47] Epoch 4, Loss: 7.6409
Epoch 4/199:   5% 22/438 [00:28<07:18,  1.05s/it, loss=7.7] [2025-11-17 02:39:49] Epoch 4, Loss: 7.7033
Epoch 4/199:   5% 23/438 [00:28<08:21,  1.21s/it, loss=7.51][2025-11-17 02:39:49] Epoch 4, Loss: 7.5142
Epoch 4/199:   5% 24/438 [00:31<06:15,  1.10it/s, loss=7.57][2025-11-17 02:39:52] Epoch 4, Loss: 7.5703
Epoch 4/199:   6% 25/438 [00:31<11:08,  1.62s/it, loss=7.61][2025-11-17 02:39:52] Epoch 4, Loss: 7.6065
Epoch 4/199:   6% 26/438 [00:33<08:11,  1.19s/it, loss=7.56][2025-11-17 02:39:54] Epoch 4, Loss: 7.5551
Epoch 4/199:   6% 27/438 [00:33<08:48,  1.29s/it, loss=7.61][2025-11-17 02:39:54] Epoch 4, Loss: 7.6145
Epoch 4/199:   6% 28/438 [00:37<06:33,  1.04it/s, loss=7.66][2025-11-17 02:39:58] Epoch 4, Loss: 7.6596
Epoch 4/199:   7% 29/438 [00:37<11:52,  1.74s/it, loss=7.59][2025-11-17 02:39:58] Epoch 4, Loss: 7.5906
Epoch 4/199:   7% 30/438 [00:38<08:42,  1.28s/it, loss=7.64][2025-11-17 02:39:59] Epoch 4, Loss: 7.6422
Epoch 4/199:   7% 31/438 [00:38<08:38,  1.27s/it, loss=7.54][2025-11-17 02:39:59] Epoch 4, Loss: 7.5404
Epoch 4/199:   7% 32/438 [00:41<06:26,  1.05it/s, loss=7.62][2025-11-17 02:40:02] Epoch 4, Loss: 7.6162
Epoch 4/199:   8% 33/438 [00:42<10:22,  1.54s/it, loss=7.51][2025-11-17 02:40:02] Epoch 4, Loss: 7.5121
Epoch 4/199:   8% 34/438 [00:42<07:38,  1.14s/it, loss=7.57][2025-11-17 02:40:03] Epoch 4, Loss: 7.5697
